DIA,AÑO,MES,MESNUM,SEMANA,SALDO INICIAL IQ005,INGRESO IQ005 PRODUCCIÓN,INGRESO IQ005 I+D,INGRESO IQ005,CONSUMO IQ005,MEDIA GL DESECHO ,SALDO FINAL IQ005,SALDO INICIAL IQ130,PRODUCCION IQ130,CONSUMO IQ130 PRODUCCIÓN,CONSUMO IQ130 I+D,CONSUMO IQ149 (ALCOHOL COMPRADO DE 96°),CONSUMO IQ130 ,GL TANQUE DESTILADO ,SALDO FINAL IQ130,% APRV,AGUA M³(PL),AGUA M3(AD),AGUA DE PRODUCCION,AGUA M³ CALDERO # 2 50 BHP,AGUA M3 CALDERO #1 200 BHP,AGUA M3 DE CALDERO #1 A TORRE,AGUA M3 DE CALDERO #2 A TORRE,TORRE ENFRIAMIENTO M3(IN),TORRE DE DESTILACIÓN (M3),ENERGIA SIN TORRE,ENERGIA CON TORRE,ENERGIA TORRE,ENERGIA DE PRODUCION,ENERGÍA PLANTA KWH,VALOR INICIAL KWH PLANTA,VALOR FINAL KWH PLANTA,ENERGÍA ADMIN KWH,VALOR INICIAL KWH ADM,VALOR FINAL KWH ADM,SALDO INICIAL TQ DIESEL PRINCIPAL (Gls),CONSUMO DIARIO DE DIESEL ,CONSUMO DIESEL SIN TORRE,CONSUMO DIESEL CON TORRE,CONSUMO DIESEL TORRE,CONSUMO DIESEL DE PRODUCCION,CONSUMO GL TQ PRINCIPAL (Gls),INGRESO TQ DIESEL PRINCIPAL (Gls),VOLUMEN MENSUAL PROMEDIO,SALDO FINAL TQ DIESEL PRINCIPAL,NIVEL INICIAL TQ CAL #1,NIVEL FINAL TQ CAL #1,CONS. (GL) CAL#1,NIVEL INICIAL TQ CAL #2,NIVEL FINAL TQ CAL #2,CONS. (GL) CAL#2,CONS. (CM) TORRE,CONS. (CM) TORRE ,CONS. (CM) CALDERO,CONS. (CM) TORRE 3,CONS. (CM) CALDERO4,CONS. (CM) CALDERO5,CONS. (CM) CALDERO6,CONS. (CM) CALDERO7,ANTIESPUMANTE (ml),TQ TOWER IS,CONS. AGUA FACT (M3),CONS. E ELÉCTRICA FACT (KWH),CONS. DIESEL FACT (GL),COSTO AGUA FACT,COSTO E ELÉCTRICA FACT,COSTO DIESEL FACT,COSTO DIESEL FACT +IVA,COSTO FACTURADO,HORAS DE PRODUCCIÓN,HORAS PRODUCCIÓN SIN TORRE,HORAS PRODUCCIÓN CON TORRE,COSTO DE AGUA/HORA,COSTO DE AGUA SIN TORRE/HORA,COSTO DE AGUA TORRE/HORA,COSTO ENERGIA/HORA,COSTO DIESEL CONSUMIDO/HORA,COSTO DIESEL TQ PRINCIPAL/HORA,COSTO DE AGUA,COSTO DE AGUA PRODUCCIÓN,COSTO DE AGUA CON TORRE,COSTO DE AGUA TORRE,COSTO DE ENERGÍA,COSTO DE ENERGÍA PRODUCCIÓN,COSTO ENERGIA SIN TORRE,COSTO ENERGIA CON TORRE,COSTO ENERGIA TORRE,COSTO DE DIESEL CONSUMIDO,COSTO DIESEL CONSUMIDO SIN IVA,COSTO DIESEL SIN TORRE,COSTO DIESEL CON TORRE,COSTO DIESEL TORRE,COSTO DIESEL DE PRODUCCION,COSTO DE DIESEL CONSUMIDO TQ PRINCIPAL,COSTO TOTAL PRODUCCIÓN,COSTO TOTAL PRODUCCIÓN SIN IVA,Columna2,COSTO IQ005,MOD DESTIL,CIF DESTIL1,CIF DESTIL2,COSTO TOTAL PRODUCCIÓN TORRE DE DESTILACIÓN,COSTO TOTAL PRODUCCIÓN DE ALCOHOL,COSTO TOTAL PLANTA,COSTO LITRO TOTAL,COSTO TOTAL GENERAL,UNIDADES PROCESADAS
3/17/2022 0:00,2022,MARZO,3,11,5600,5250,,5250,7100,79.6,3750,3850,5650,4000,,0,4000,96.34,5500,79.57746479,24,1,9.936,0,16,6.064,0,8,14.064,0,1320,500.28,819.72,1320,683619,684939,160,90400,90560,2790,340,0,340,168,172,530,,14.16666667,2260,435,625,190,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1,0,0.586,5.5,43.20833333,75.525,24,9.936,14.064,14.064,132,81.972,0,132,50.028,1162.8,1037,0,1037,512.4,524.6,1812.6,1318.8,1193,,1420,226,11.3,339,576.492,1183.064,616.508,0.455361416,2572.792,
3/18/2022 0:00,2022,MARZO,3,11,3750,6000,,6000,7250,71.74,2500,5500,5800,6000,,0,6000,96.33,5300,80,26,1,13.315,0,15,5.685,0,7,12.685,0,1366,517.714,848.286,1366,684939,686305,120,90560,90680,2260,303,0,303,168,135,0,,12.625,2260,625,322,303,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.083333333,0,0.528541667,5.691666667,38.50625,0,26,13.315,12.685,12.685,136.6,84.8286,0,136.6,51.7714,1036.26,924.15,0,924.15,512.4,411.75,0,1198.86,1086.75,,1450,232,11.6,348,576.8564,1073.435,509.8936,0.451458,2618.4564,
3/19/2022 0:00,2022,MARZO,3,11,2500,0,,0,1900,69.97,600,5300,1600,0,,0,0,96.38,6900,84.21052632,5,0,1.484,0,4,1.516,0,2,3.516,110.75,332.25,125.92275,317.07725,443,686305,686748,0,90680,90680,2260,84,10,74,42,42,0,,10.5,2260,322,238,84,85,85,0,,,,,,,,,,,,,,,,,0,0,8,2,6,0.625,0.742,0.586,5.5375,32.025,0,5,1.484,3.516,3.516,44.3,31.707725,11.075,33.225,12.592275,287.28,256.2,30.5,225.7,128.1,128.1,0,336.58,305.5,,380,64,3.2,96,144.208275,262.441,161.291725,0.429630172,687.408275,
3/20/2022 0:00,2022,MARZO,3,11,600,,,0,,,600,6900,,,,,0,,6900,,,,,,,,,,0,,,0,463,463,686748,687211,80,90680,90760,2260,,,,0,0,,,,2260,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,46.3,46.3,0,0,0,0,0,0,0,0,0,0,46.3,46.3,,0,0,0,0,,,46.3,,,
3/21/2022 0:00,2022,MARZO,3,12,600,2000,,2000,0,,2600,6900,0,2100,,0,2100,,4800,,19,0,19,0,5,0,0,0,0,744,0,0,744,744,687211,687955,120,90760,90880,2260,116,116,0,0,116,0,,7.25,2260,238,122,116,85,85,0,,,,,,,,,,,,,,,,,0,0,16,16,0,1.1875,1.1875,0,4.65,22.1125,0,19,19,0,0,74.4,74.4,74.4,0,0,396.72,353.8,353.8,0,0,353.8,0,490.12,447.2,,0,0,0,0,,,447.2,,,
3/22/2022 0:00,2022,MARZO,3,12,2600,1950,,1950,0,,4550,4800,0,3600,,0,3600,,1200,,16,1,16,0,5,0,0,0,0,1005,0,0,1005,1005,687955,688960,120,90880,91000,2260,122,122,0,0,122,410,,5.083333333,1850,122,410,288,85,85,0,,,,,,,,,,,,,,,,,0,0,24,24,0,0.666666667,0.666666667,0,4.1875,15.50416667,58.425,16,16,0,0,100.5,100.5,100.5,0,0,417.24,372.1,372.1,0,0,372.1,1402.2,533.74,488.6,,0,0,0,0,,,488.6,,,
3/23/2022 0:00,2022,MARZO,3,12,4550,4600,,4600,1750,72.99,7400,1200,1150,1850,,0,1850,96.27,500,65.71428571,22,1,15.968,0,8,3.032,0,3,6.032,798.2916667,328.7083333,124.5804583,1002.419542,1127,688960,690087,160,91000,91160,1850,170,38,132,49,121,0,,7.083333333,1850,410,240,170,85,85,0,,,,,,,,,,,,,,,,,0,0,24,17,7,0.916666667,0.939294118,0.861714286,4.695833333,21.60416667,0,22,15.968,6.032,6.032,112.7,100.2419542,79.82916667,32.87083333,12.45804583,581.4,518.5,115.9,402.6,149.45,369.05,0,716.1,653.2,,350,46,2.3,69,167.9400458,441.5028333,485.2599542,0.552382649,635.2400458,
3/24/2022 0:00,2022,MARZO,3,12,7400,4950,,4950,7150,77.95,5200,500,5750,4350,,0,4350,96.35,1900,80.41958042,24,0,11.315,0,15,5.685,0,7,12.685,0,1335,505.965,829.035,1335,690087,691422,160,91160,91320,1850,313,0,313,168,145,540,,13.04166667,1310,240,467,227,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1,0,0.528541667,5.5625,39.77708333,76.95,24,11.315,12.685,12.685,133.5,82.9035,0,133.5,50.5965,1070.46,954.65,0,954.65,512.4,442.25,1846.8,1227.96,1112.15,,1430,230,11.5,345,575.6815,1100.835,536.4685,0.450814174,2592.1815,
3/25/2022 0:00,2022,MARZO,3,12,5200,3800,,3800,6900,77.96,2100,1900,5550,2850,,0,2850,96.36,4600,80.43478261,24,2,10.315,0,15,5.685,0,8,13.685,0,1338,507.102,830.898,1338,691422,692760,80,91320,91400,1310,311,0,311,168,143,312,,12.95833333,998,467,468,1,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1,0,0.570208333,5.575,39.52291667,44.46,24,10.315,13.685,13.685,133.8,83.0898,0,133.8,50.7102,1063.62,948.55,0,948.55,512.4,436.15,1067.04,1221.42,1106.35,,1380,222,11.1,333,576.7952,1096.035,529.5548,0.454575712,2522.8952,
3/26/2022 0:00,2022,MARZO,3,12,2100,2250,,2250,2150,78.2,2200,4600,1600,2050,,0,2050,96.37,4150,74.41860465,6,0,2.105,0,5,1.895,0,2,3.895,56.125,392.875,148.899625,300.100375,449,692760,693209,40,91400,91440,998,100,9,91,49,51,0,,12.5,998,469,369,100,85,85,0,,,,,,,,,,,,,,,,,0,0,8,1,7,0.75,2.105,0.556428571,5.6125,38.125,0,6,2.105,3.895,3.895,44.9,30.0100375,5.6125,39.2875,14.8899625,342,305,27.45,277.55,149.45,155.55,0,392.9,355.9,,430,64,3.2,96,168.2349625,320.7325,187.6650375,0.475896852,761.4349625,
3/27/2022 0:00,2022,MARZO,3,12,2200,,,0,,,2200,4150,,,,,0,,4150,,,,0,,0,0,0,,0,,,0,563,563,693209,693772,40,91440,91480,998,,,,0,,,,,998,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,56.3,56.3,0,0,0,0,0,0,0,0,0,0,56.3,56.3,,0,0,0,0,,,56.3,,,
3/28/2022 0:00,2022,MARZO,3,13,2200,3400,,3400,,,5600,4150,0,2400,,0,2400,,1750,,19,1,19,0,4,0,0,0,0,1303,0,0,1303,1303,693209,694512,120,91480,91600,998,108,108,0,0,108,0,,6.75,998,369,261,108,85,85,0,,,,,,,,,,,,,,,,,0,0,16,16,0,1.1875,1.1875,0,8.14375,20.5875,0,19,19,0,0,130.3,130.3,130.3,0,0,369.36,329.4,329.4,0,0,329.4,0,518.66,478.7,,0,0,0,0,,,478.7,,,
3/29/2022 0:00,2022,MARZO,3,13,5600,4550,,4550,,,10150,1750,0,1650,,0,1650,,100,,20,1,20,0,4,0,0,0,0,1102,0,0,1102,1102,694512,695614,160,91600,91760,998,116,116,0,0,116,0,,4.833333333,998,261,145,116,85,85,0,,,,,,,,,,,,,,,,,0,0,24,24,0,0.833333333,0.833333333,0,4.591666667,14.74166667,0,20,20,0,0,110.2,110.2,110.2,0,0,396.72,353.8,353.8,0,0,353.8,0,526.92,484,,0,0,0,0,,,484,,,
3/30/2022 0:00,2022,MARZO,3,13,10150,450,,450,0,,10600,100,0,0,,0,0,,100,,26,1,26,0,5,0,0,0,0,1082,0,0,1082,1082,695614,696696,160,91760,91920,998,115,115,0,0,115,288,,4.791666667,710,145,318,173,85,85,0,,,,,,,,,,,,,,,,,0,0,24,24,0,1.083333333,1.083333333,0,4.508333333,14.61458333,41.04,26,26,0,0,108.2,108.2,108.2,0,0,393.3,350.75,350.75,0,0,350.75,984.96,527.5,484.95,,0,0,0,0,,,484.95,,,
3/31/2022 0:00,2022,MARZO,3,13,10600,4500,,4500,6950,80.25,8150,100,5250,4000,,0,4000,96.37,1350,75.53956835,29,1,13.936,0,16,6.064,0,9,15.064,0,1348,510.892,837.108,1348,696696,698044,120,91920,92040,710,323,0,323,168,155,580,,13.45833333,130,318,575,257,85,85,0,,,,,,,,,,,474,30914.48,,475.2,2921.2,,0,3396.4,24,0,24,1.208333333,0,0.627666667,5.616666667,41.04791667,82.65,29,13.936,15.064,15.064,134.8,83.7108,0,134.8,51.0892,1104.66,985.15,0,985.15,512.4,472.75,1983.6,1268.46,1148.95,,1390,210,10.5,315,578.5532,1135.014,570.3968,0.476962514,2504.0532,
4/1/2022 0:00,2022,ABRIL,4,13,8150,9100,,9100,7650,81.4,9600,1350,6200,4650,,0,4650,96.45,2900,81.04575163,29,1,13.936,0,16,6.064,0,9,15.064,0,1347,510.513,836.487,1347,698044,699391,160,92040,92200,130,327,0,327,168,159,0,2000,13.625,2130,575,248,327,85,85,0,,,,,,,,,,,,,2000,,,6105.86,6838.5632,6838.5632,24,0,24,1.208333333,,0.627666667,5.6125,41.55625,0,29,13.936,15.064,15.064,134.7,83.6487,0,134.7,51.0513,1118.34,997.35,0,997.35,512.4,484.95,0,1282.04,1161.05,,1530,248,12.4,372,578.5153,1147.114,582.5347,0.442083113,2740.9153,
4/2/2022 0:00,2022,ABRIL,4,13,9600,2000,,2000,2350,80.83,9250,2900,2000,500,,0,500,96.54,4400,85.10638298,5,0,0.105,0,5,1.895,0,3,4.895,56,392,148.568,299.432,448,699391,699839,0,92200,92200,2130,108,0,108,49,59,0,,13.5,2130,248,140,108,85,85,0,,,,,,,,,,,,,,,,,0,0,8,1,7,0.625,0.105,0.699285714,5.6,41.175,0,5,0.105,4.895,4.895,44.8,29.9432,5.6,39.2,14.8568,369.36,329.4,0,329.4,149.45,179.95,0,419.16,379.2,,470,80,4,120,169.2018,373.495,209.9982,0.4216009,843.2018,
4/3/2022 0:00,2022,ABRIL,4,13,9250,,,0,,,9250,4400,,,,,0,,4400,,,,0,,,0,0,,0,,,0,575,575,699839,700414,0,,,2130,,,,0,,,,,2130,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,57.5,57.5,0,0,0,0,0,0,0,0,0,0,57.5,57.5,,0,0,0,0,,,57.5,,,
4/4/2022 0:00,2022,ABRIL,4,14,9250,0,,0,,,9250,4400,0,4300,,0,4300,,100,,20,1,20,0,4,0,0,0,0,657,0,0,657,657,700414,701071,120,92280,92400,2130,142,142,0,0,142,620,,8.875,1510,140,618,478,85,85,0,,,,,,,,,,,,,,,,,0,0,16,16,0,1.25,1.25,0,4.10625,27.06875,132.525,20,20,0,0,65.7,65.7,65.7,0,0,485.64,433.1,433.1,0,0,433.1,2120.4,571.34,518.8,,0,0,0,0,,,518.8,,,
4/5/2022 0:00,2022,ABRIL,4,14,9250,8950,,8950,7650,78.04,10550,100,6000,4950,,0,4950,96.37,1150,78.43137255,25,1,9.936,0,16,6.064,0,9,15.064,0,1344,509.376,834.624,1344,701071,702415,160,92400,92560,1510,318,0,318,168,150,50,,13.25,1460,618,350,268,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.041666667,0,0.627666667,5.6,40.4125,7.125,25,9.936,15.064,15.064,134.4,83.4624,0,134.4,50.9376,1087.56,969.9,0,969.9,512.4,457.5,171,1246.96,1129.3,,1530,240,12,360,578.4016,1119.364,550.8984,0.453400267,2720.4016,
4/6/2022 0:00,2022,ABRIL,4,14,10550,4550,,4550,7700,80.58,7400,1150,6250,4050,,0,4050,96.31,3350,81.16883117,29,1,12.936,0,16,6.064,0,10,16.064,0,1301,493.079,807.921,1301,702415,703716,120,92560,92680,1460,324,0,324,168,156,450,,13.5,1010,350,476,126,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.208333333,0,0.669333333,5.420833333,41.175,64.125,29,12.936,16.064,16.064,130.1,80.7921,0,130.1,49.3079,1108.08,988.2,0,988.2,512.4,475.8,1539,1267.18,1147.3,,1540,250,12.5,375,577.7719,1134.364,569.5281,0.440843504,2755.2719,
4/7/2022 0:00,2022,ABRIL,4,14,7400,1000,,1000,7900,81.48,500,3350,6350,3500,,0,3500,96.31,6200,80.37974684,26,2,11.315,0,15,5.685,0,9,14.685,0,1344,509.376,834.624,1344,703716,705060,160,92680,92840,1010,322,0,322,168,154,0,,13.41666667,1010,476,154,322,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.083333333,0,0.611875,5.6,40.92083333,0,26,11.315,14.685,14.685,134.4,83.4624,0,134.4,50.9376,1101.24,982.1,0,982.1,512.4,469.7,0,1261.64,1142.5,,1580,254,12.7,381,578.0226,1131.185,564.4774,0.441846079,2805.7226,
4/8/2022 0:00,2022,ABRIL,4,14,500,2300,,2300,0,,2800,6200,0,3750,,0,3750,,2450,,19,1,19,0,5,0,0,0,0,1213,0,0,1213,1213,705060,706273,160,92840,93000,1010,104,104,0,0,104,470,,4.333333333,540,154,520,366,85,85,0,,,,,,,,,,,,,,,,,0,0,24,24,0,0.791666667,0.791666667,0,5.054166667,13.21666667,66.975,19,19,0,0,121.3,121.3,121.3,0,0,355.68,317.2,317.2,0,0,317.2,1607.4,495.98,457.5,,0,0,0,0,,,457.5,,,
4/9/2022 0:00,2022,ABRIL,4,14,2800,,,0,0,,2800,2450,0,0,,0,0,,2450,,4,0,4,0,2,0,0,0,0,264,0,0,264,264,706273,706537,0,93000,93000,540,35,35,0,0,35,0,,4.375,540,520,485,35,85,85,0,,,,,,,,,,,,,,,,,0,0,8,8,0,0.5,0.5,0,3.3,13.34375,0,4,4,0,0,26.4,26.4,26.4,0,0,119.7,106.75,106.75,0,0,106.75,0,150.1,137.15,,0,0,0,0,,,137.15,,,
4/10/2022 0:00,2022,ABRIL,4,14,2800,,,0,,,2800,2450,,,,,0,,2450,,,,0,,,0,0,,,,,0,532,532,706537,707069,80,93000,93080,540,,,0,0,0,,,,540,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,53.2,53.2,0,0,0,0,0,0,0,0,0,0,53.2,53.2,,0,0,0,0,,,,,,
4/11/2022 0:00,2022,ABRIL,4,15,2800,2500,,2500,0,,5300,2450,0,1700,,0,1700,,750,,16,1,16,0,4,0,0,0,0,723,0,0,723,723,707069,707792,120,93080,93200,540,100,100,0,0,100,0,,6.25,540,485,385,100,85,85,0,,,,,,,,,,,,,,,,,0,0,16,16,0,1,1,0,4.51875,19.0625,0,16,16,0,0,72.3,72.3,72.3,0,0,342,305,305,0,0,305,0,430.3,393.3,,0,0,0,0,,,393.3,,,
4/12/2022 0:00,2022,ABRIL,4,15,5300,6400,,6400,5100,83.59,6600,750,3450,2950,,0,2950,96.39,1250,67.64705882,24,1,13.452,0,12,4.548,0,6,10.548,435.6666667,871.3333333,330.2353333,976.7646667,1307,707792,709099,160,93200,93360,540,250,32,218,112,138,510,2000,10.41666667,2030,385,645,260,85,85,0,,,,,,,,,,,,,2000,,,6105.86,6838.5632,6838.5632,24,8,16,1,1.6815,0.65925,5.445833333,31.77083333,72.675,24,13.452,10.548,10.548,130.7,97.67646667,43.56666667,87.13333333,33.02353333,855,762.5,97.6,664.9,341.6,420.9,1744.2,1009.7,917.2,,1020,138,6.9,207,385.1715333,762.5813333,532.0284667,0.509296097,1757.071533,
4/13/2022 0:00,2022,ABRIL,4,15,6600,4200,,4200,6950,76.08,3850,1250,5600,5400,,0,5400,96.3,1450,80.57553957,28,1,15.315,0,15,5.685,0,7,12.685,0,1461,553.719,907.281,1461,709099,710560,120,93360,93480,2030,305,0,305,168,137,20,,12.70833333,2010,645,360,285,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.166666667,0,0.528541667,6.0875,38.76041667,2.85,28,15.315,12.685,12.685,146.1,90.7281,0,146.1,55.3719,1043.1,930.25,0,930.25,512.4,417.85,68.4,1217.2,1104.35,,1390,224,11.2,336,580.4569,1089.035,523.8931,0.453867304,2541.6569,
4/14/2022 0:00,2022,ABRIL,4,15,3850,5400,,5400,6900,77.14,2350,1450,5400,5650,,0,5650,96.32,1200,78.26086957,25,2,11.694,0,14,5.306,0,8,13.306,0,1450,549.55,900.45,1450,710560,712010,160,93480,93640,2010,320,0,320,168,152,480,,13.33333333,1530,360,520,160,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.041666667,0,0.554416667,6.041666667,40.66666667,68.4,25,11.694,13.306,13.306,145,90.045,0,145,54.955,1094.4,976,0,976,512.4,463.6,1641.6,1264.4,1146,,1380,216,10.8,324,580.661,1134.306,565.339,0.46508537,2511.461,
4/15/2022 0:00,2022,ABRIL,4,15,2350,5200,,5200,2300,79.46,5250,1200,1700,0,,0,0,96.39,2900,73.91304348,6,0,2.484,0,4,1.516,0,2,3.516,61.625,431.375,163.491125,329.508875,493,712010,712503,0,93640,93640,1530,87,8,79,49,38,0,,10.875,1530,520,433,87,85,85,0,,,,,,,,,,,,,,,,,0,0,8,1,7,0.75,2.484,0.502285714,6.1625,33.16875,0,6,2.484,3.516,3.516,49.3,32.9508875,6.1625,43.1375,16.3491125,297.54,265.35,24.4,240.95,149.45,115.9,0,352.84,320.65,,460,68,3.4,102,169.3151125,287.6035,151.3348875,0.47218536,802.7151125,
4/16/2022 0:00,2022,ABRIL,4,15,5250,,,0,,,5250,2900,,,,,0,,2900,,,,0,,,0,0,,0,,,0,,,712503,712503,0,,,1530,,,0,0,0,,,,1530,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,
4/17/2022 0:00,2022,ABRIL,4,15,5250,,,0,,,5250,2900,,,,,0,,2900,,,,0,,,0,0,,0,,,0,929,929,712503,713432,0,,,1530,,,0,0,0,,,,1530,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,92.9,92.9,0,0,0,0,0,0,0,0,0,0,92.9,92.9,,0,0,0,0,,,,,,
4/18/2022 0:00,2022,ABRIL,4,16,5250,900,,900,0,,6150,2900,0,2800,,0,2800,,100,,22,1,22,0,5,0,0,0,0,725,0,0,725,725,713432,714157,120,93760,93880,1530,105,105,0,0,105,0,,6.5625,1530,433,328,105,85,85,0,,,,,,,,,,,,,,,,,0,0,16,16,0,1.375,1.375,0,4.53125,20.015625,0,22,22,0,0,72.5,72.5,72.5,0,0,359.1,320.25,320.25,0,0,320.25,0,453.6,414.75,,0,0,0,0,,,414.75,,,
4/19/2022 0:00,2022,ABRIL,4,16,6150,7450,,7450,5600,82.62,8000,100,4550,4150,,0,4150,96.32,500,81.25,33,1,13.694,0,14,5.306,0,14,19.306,125.75,1383.25,524.25175,984.74825,1509,714157,715666,120,93880,94000,1530,311,0,311,154,157,580,,12.95833333,950,328,597,269,85,85,0,,,,,,,,,,,,,,,,,0,0,24,2,22,1.375,6.847,0.877545455,6.2875,39.52291667,82.65,33,13.694,19.306,19.306,150.9,98.474825,12.575,138.325,52.425175,1063.62,948.55,0,948.55,469.7,478.85,1983.6,1247.52,1132.45,,1120,182,9.1,273,541.431175,1106.181,591.018825,0.467149709,2125.531175,
4/20/2022 0:00,2022,ABRIL,4,16,8000,7150,,7150,6850,83.04,8300,500,5700,3800,,0,3800,96.39,2400,83.21167883,27,1,14.315,0,15,5.685,0,7,12.685,0,1471,557.509,913.491,1471,715666,717137,160,94000,94160,950,292,0,292,168,124,0,,12.16666667,950,597,305,292,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.125,0,0.528541667,6.129166667,37.10833333,0,27,14.315,12.685,12.685,147.1,91.3491,0,147.1,55.7509,998.64,890.6,0,890.6,512.4,378.2,0,1172.74,1064.7,,1370,228,11.4,342,580.8359,1050.385,483.8641,0.444251912,2532.2359,
4/21/2022 0:00,2022,ABRIL,4,16,8300,6200,,6200,7000,82.39,7500,2400,5700,4250,,0,4250,96.32,3850,81.42857143,25,1,12.315,0,15,5.685,0,7,12.685,0,1393,527.947,865.053,1393,717137,718530,120,94160,94280,950,297,0,297,168,129,275,,12.375,675,305,283,22,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.041666667,0,0.528541667,5.804166667,37.74375,39.1875,25,12.315,12.685,12.685,139.3,86.5053,0,139.3,52.7947,1015.74,905.85,0,905.85,512.4,393.45,940.5,1180.04,1070.15,,1400,228,11.4,342,577.8797,1057.835,492.2703,0.448996439,2559.2797,
4/22/2022 0:00,2022,ABRIL,4,16,7500,4600,,4600,6700,79.26,5400,3850,5500,7500,,0,7500,96.33,1850,82.08955224,27,1,1,0,14,5.306,0,8,13.306,0,1400,530.6,869.4,1400,718530,719930,160,94280,94440,675,289,0,289,168,121,500,,12.04166667,175,283,494,211,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.125,0,0.554416667,5.833333333,36.72708333,71.25,27,13.694,13.306,13.306,140,86.94,0,140,53.06,988.38,881.45,0,881.45,512.4,369.05,1710,1155.38,1048.45,,1340,220,11,330,578.766,1034.756,469.684,0.450866545,2479.766,
4/23/2022 0:00,2022,ABRIL,4,16,5400,2600,,2600,250,78.2,7750,1850,250,950,,0,950,96.4,1150,100,6,0,5,0,0,0,0,1,1,364,52,19.708,396.292,416,719930,720346,0,94440,94440,175,43,0,43,7,36,0,,5.375,175,494,451,43,85,85,0,,,,,,,,,,,,,,,,,0,0,8,7,1,0.75,0.714285714,1,5.2,16.39375,0,6,5,1,1,41.6,39.6292,36.4,5.2,1.9708,147.06,131.15,0,131.15,21.35,109.8,0,194.66,178.75,,50,10,0.5,15,24.3208,137.35,154.4292,0.3992832,99.8208,
4/24/2022 0:00,2022,ABRIL,4,16,7750,,,0,,,7750,1150,,,,,0,,1150,,,,0,,,0,0,,0,,,0,1318,1318,720346,721664,0,,,175,,,0,0,0,,,,175,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,131.8,131.8,0,0,0,0,0,0,0,0,0,0,131.8,131.8,,0,0,0,0,,,131.8,,,
4/25/2022 0:00,2022,ABRIL,4,17,7750,3200,,3200,0,,10950,1150,0,1050,,0,1050,,100,,20,1,20,0,6,0,0,0,0,676,0,0,676,676,720988,721664,120,94520,94640,175,96,96,0,0,96,0,2000,6,2175,451,355,96,85,85,0,,,,,,,,,,,,,2000,,,7057.72,7904.6464,7904.6464,16,16,0,1.25,1.25,0,4.225,21.18,0,20,20,0,0,67.6,67.6,67.6,0,0,379.2,338.88,338.88,0,0,338.88,0,466.8,426.48,,0,0,0,0,,,426.48,,,
4/26/2022 0:00,2022,ABRIL,4,17,10950,3750,,3750,7350,82.33,7350,100,5650,5650,,0,5650,96.31,100,76.8707483,28,1,14.315,0,15,5.685,0,8,13.685,0,1434,543.486,890.514,1434,721664,723098,120,94640,94760,2175,322,0,322,168,154,565,,13.41666667,1610,355,598,243,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,1.166666667,0,0.570208333,5.975,47.36083333,92.98958333,28,14.315,13.685,13.685,143.4,89.0514,0,143.4,54.3486,1271.9,1136.66,0,1136.66,593.04,543.62,2231.75,1443.3,1308.06,,1470,226,11.3,339,661.0736,1293.745,646.9864,0.479181168,2707.3736,
4/27/2022 0:00,2022,ABRIL,4,17,7350,5650,,5650,7300,79.71,5700,100,6000,5500,,0,5500,96.33,600,82.19178082,23,1,9.315,0,15,5.685,0,8,13.685,0,1332,504.828,827.172,1332,723098,724430,160,94760,94920,1610,296,0,296,168,128,0,,12.33333333,1610,598,302,296,85,85,0,,,,,,,,,,,,,,,,,0,0,24,0,24,0.958333333,0,0.570208333,5.55,43.53666667,0,23,9.315,13.685,13.685,133.2,82.7172,0,133.2,50.4828,1169.2,1044.88,0,1044.88,593.04,451.84,0,1325.4,1201.08,,1460,240,12,360,657.2078,1191.765,543.8722,0.454867967,2729.2078,
